ts,computer,event_id,image,command_line,target_object,message,level,source,label
2025-12-02 18:05:55.765000+00:00,SocWinEP,11,C:\\Windows\\System32\\WindowsPowerShell\\v1.0\\powershell.exe,,,"""File created:
RuleName: -
UtcTime: 2025-12-02 18:05:56.601
ProcessGuid: {8206e0bc-2a84-692f-010d-000000000f00}
ProcessId: 8456
Image: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe
TargetFilename: C:\Users\Administrator\AppData\Local\Temp\__PSScriptPolicyTest_xbz5haj4.5ey.ps1
CreationUtcTime: 2025-12-02 18:05:56.601
User: SOC\Administrator""",8,wazuh,1
2025-12-02 18:05:55.782000+00:00,SocWinEP,1,C:\\AtomicRedTeam\\atomics\\T1055\\bin\\x64\\UuidFromStringA.exe,"\""C:\\AtomicRedTeam\\atomics\\T1055\\bin\\x64\\UuidFromStringA.exe\"" -debug",,"""Process Create:
RuleName: -
UtcTime: 2025-12-02 18:05:56.698
ProcessGuid: {8206e0bc-2a84-692f-030d-000000000f00}
ProcessId: 1432
Image: C:\AtomicRedTeam\atomics\T1055\bin\x64\UuidFromStringA.exe
FileVersion: -
Description: -
Product: -
Company: -
OriginalFileName: -
CommandLine: ""C:\AtomicRedTeam\atomics\T1055\bin\x64\UuidFromStringA.exe"" -debug
CurrentDirectory: C:\Users\Administrator\AppData\Local\Temp\
User: SOC\Administrator
LogonGuid: {8206e0bc-1e1e-692f-f3f2-e60100000000}
LogonId: 0x1E6F2F3
TerminalSessionId: 1
IntegrityLevel: High
Hashes: MD5=0873E23AF52B6C43378D9806B0D4651F,SHA256=B33011EF35B8DDDC8663ABE9BF706231D167393E0C7E15712ECD02BB6F3B2A25,IMPHASH=4F2F006E2ECF7172AD368F8289DC96C1
ParentProcessGuid: {8206e0bc-2a84-692f-010d-000000000f00}
ParentProcessId: 8456
ParentImage: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe
ParentCommandLine: ""powershell.exe"" & {C:\AtomicRedTeam\atomics\T1055\bin\x64\UuidFromStringA.exe -debug}
ParentUser: SOC\Administrator""",3,wazuh,1
2025-12-02 18:05:55.800000+00:00,SocWinEP,4688,,,,"""A new process has been created.

Creator Subject:
	Security ID:		S-1-5-18
	Account Name:		SOCWINEP$
	Account Domain:		SOC
	Logon ID:		0x3E7

Target Subject:
	Security ID:		S-1-5-21-3631167090-248966842-2655285490-1106
	Account Name:		duser
	Account Domain:		SOC
	Logon ID:		0xAD462D

Process Information:
	New Process ID:		0x265c
	New Process Name:	C:\Program Files\WindowsApps\Microsoft.WindowsCalculator_11.2508.1.0_x64__8wekyb3d8bbwe\CalculatorApp.exe
	Token Elevation Type:	%%1936
	Mandatory Label:		S-1-16-4096
	Creator Process ID:	0x1b28
	Creator Process Name:	C:\Windows\System32\sihost.exe
	Process Command Line:	

Token Elevation Type indicates the type of token that was assigned to the new process in accordance with User Account Control policy.

Type 1 is a full token with no privileges removed or groups disabled.  A full token is only used if User Account Control is disabled or if the user is the built-in Administrator account or a service account.

Type 2 is an elevated token with no privileges removed or groups disabled.  An elevated token is used when User Account Control is enabled and the user chooses to start the program using Run as administrator.  An elevated token is also used when an application is configured to always require administrative privilege or to always require maximum privilege, and the user is a member of the Administrators group.

Type 3 is a limited token with administrative privileges removed and administrative groups disabled.  The limited token is used when User Account Control is enabled, the application does not require administrative privilege, and the user does not choose to start the program using Run as administrator.""",3,wazuh,1
2025-12-02 18:05:55.814000+00:00,SocWinEP,1,C:\\Windows\\System32\\calc.exe,calc,,"""Process Create:
RuleName: -
UtcTime: 2025-12-02 18:05:56.721
ProcessGuid: {8206e0bc-2a84-692f-040d-000000000f00}
ProcessId: 5036
Image: C:\Windows\System32\calc.exe
FileVersion: 10.0.19041.1 (WinBuild.160101.0800)
Description: Windows Calculator
Product: Microsoft® Windows® Operating System
Company: Microsoft Corporation
OriginalFileName: CALC.EXE
CommandLine: calc
CurrentDirectory: C:\Users\Administrator\AppData\Local\Temp\
User: SOC\Administrator
LogonGuid: {8206e0bc-1e1e-692f-f3f2-e60100000000}
LogonId: 0x1E6F2F3
TerminalSessionId: 1
IntegrityLevel: High
Hashes: MD5=5DA8C98136D98DFEC4716EDD79C7145F,SHA256=58189CBD4E6DC0C7D8E66B6A6F75652FC9F4AFC7CE0EBA7D67D8C3FEB0D5381F,IMPHASH=8EEAA9499666119D13B3F44ECD77A729
ParentProcessGuid: {8206e0bc-2a84-692f-030d-000000000f00}
ParentProcessId: 1432
ParentImage: C:\AtomicRedTeam\atomics\T1055\bin\x64\UuidFromStringA.exe
ParentCommandLine: ""C:\AtomicRedTeam\atomics\T1055\bin\x64\UuidFromStringA.exe"" -debug
ParentUser: SOC\Administrator""",3,wazuh,1
2025-12-02 18:05:55.829000+00:00,SocWinEP,4673,,,,"""A privileged service was called.

Subject:
	Security ID:		S-1-5-21-3631167090-248966842-2655285490-1106
	Account Name:		duser
	Account Domain:		SOC
	Logon ID:		0xAD462D

Service:
	Server:	Security
	Service Name:	-

Process:
	Process ID:	0x265c
	Process Name:	C:\Program Files\WindowsApps\Microsoft.WindowsCalculator_11.2508.1.0_x64__8wekyb3d8bbwe\CalculatorApp.exe

Service Request Information:
	Privileges:		SeProfileSingleProcessPrivilege""",4,wazuh,1
2025-12-02 18:05:55.844000+00:00,SocWinEP,1,C:\\Windows\\System32\\WindowsPowerShell\\v1.0\\powershell.exe,"\""powershell.exe\"" &amp; {C:\\AtomicRedTeam\\atomics\\T1055\\bin\\x64\\EtwpCreateEtwThread.exe -debug}",,"""Process Create:
RuleName: -
UtcTime: 2025-12-02 18:05:56.879
ProcessGuid: {8206e0bc-2a84-692f-050d-000000000f00}
ProcessId: 10888
Image: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe
FileVersion: 10.0.19041.3996 (WinBuild.160101.0800)
Description: Windows PowerShell
Product: Microsoft® Windows® Operating System
Company: Microsoft Corporation
OriginalFileName: PowerShell.EXE
CommandLine: ""powershell.exe"" & {C:\AtomicRedTeam\atomics\T1055\bin\x64\EtwpCreateEtwThread.exe -debug}
CurrentDirectory: C:\Users\ADMINI~1\AppData\Local\Temp\
User: SOC\Administrator
LogonGuid: {8206e0bc-1e1e-692f-f3f2-e60100000000}
LogonId: 0x1E6F2F3
TerminalSessionId: 1
IntegrityLevel: High
Hashes: MD5=2E5A8590CF6848968FC23DE3FA1E25F1,SHA256=9785001B0DCF755EDDB8AF294A373C0B87B2498660F724E76C4D53F9C217C7A3,IMPHASH=3D08F4848535206D772DE145804FF4B6
ParentProcessGuid: {8206e0bc-1e28-692f-5e0c-000000000f00}
ParentProcessId: 8568
ParentImage: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe
ParentCommandLine: ""C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe"" -exec bypass
ParentUser: SOC\Administrator""",4,wazuh,1
2025-12-02 18:05:55.860000+00:00,SocWinEP,11,C:\\Windows\\System32\\WindowsPowerShell\\v1.0\\powershell.exe,,,"""File created:
RuleName: -
UtcTime: 2025-12-02 18:05:56.924
ProcessGuid: {8206e0bc-2a84-692f-050d-000000000f00}
ProcessId: 10888
Image: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe
TargetFilename: C:\Users\Administrator\AppData\Local\Temp\__PSScriptPolicyTest_o1c1pjqi.0ev.ps1
CreationUtcTime: 2025-12-02 18:05:56.924
User: SOC\Administrator""",8,wazuh,1
2025-12-02 18:05:55.876000+00:00,SocWinEP,1,C:\\AtomicRedTeam\\atomics\\T1055\\bin\\x64\\EtwpCreateEtwThread.exe,"\""C:\\AtomicRedTeam\\atomics\\T1055\\bin\\x64\\EtwpCreateEtwThread.exe\"" -debug",,"""Process Create:
RuleName: -
UtcTime: 2025-12-02 18:05:57.023
ProcessGuid: {8206e0bc-2a85-692f-090d-000000000f00}
ProcessId: 7388
Image: C:\AtomicRedTeam\atomics\T1055\bin\x64\EtwpCreateEtwThread.exe
FileVersion: -
Description: -
Product: -
Company: -
OriginalFileName: -
CommandLine: ""C:\AtomicRedTeam\atomics\T1055\bin\x64\EtwpCreateEtwThread.exe"" -debug
CurrentDirectory: C:\Users\Administrator\AppData\Local\Temp\
User: SOC\Administrator
LogonGuid: {8206e0bc-1e1e-692f-f3f2-e60100000000}
LogonId: 0x1E6F2F3
TerminalSessionId: 1
IntegrityLevel: High
Hashes: MD5=66CC10D54C72A36158B8DF8F63759806,SHA256=EC7B9B8718E20ADCD437195BA0CDCDFC8148D58B93C027BFF6BA4AC54C8B9495,IMPHASH=4F2F006E2ECF7172AD368F8289DC96C1
ParentProcessGuid: {8206e0bc-2a84-692f-050d-000000000f00}
ParentProcessId: 10888
ParentImage: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe
ParentCommandLine: ""powershell.exe"" & {C:\AtomicRedTeam\atomics\T1055\bin\x64\EtwpCreateEtwThread.exe -debug}
ParentUser: SOC\Administrator""",3,wazuh,1
2025-12-02 18:05:55.891000+00:00,SocWinEP,1,C:\\Windows\\System32\\calc.exe,calc,,"""Process Create:
RuleName: -
UtcTime: 2025-12-02 18:05:57.069
ProcessGuid: {8206e0bc-2a85-692f-0a0d-000000000f00}
ProcessId: 7104
Image: C:\Windows\System32\calc.exe
FileVersion: 10.0.19041.1 (WinBuild.160101.0800)
Description: Windows Calculator
Product: Microsoft® Windows® Operating System
Company: Microsoft Corporation
OriginalFileName: CALC.EXE
CommandLine: calc
CurrentDirectory: C:\Users\Administrator\AppData\Local\Temp\
User: SOC\Administrator
LogonGuid: {8206e0bc-1e1e-692f-f3f2-e60100000000}
LogonId: 0x1E6F2F3
TerminalSessionId: 1
IntegrityLevel: High
Hashes: MD5=5DA8C98136D98DFEC4716EDD79C7145F,SHA256=58189CBD4E6DC0C7D8E66B6A6F75652FC9F4AFC7CE0EBA7D67D8C3FEB0D5381F,IMPHASH=8EEAA9499666119D13B3F44ECD77A729
ParentProcessGuid: {8206e0bc-2a85-692f-090d-000000000f00}
ParentProcessId: 7388
ParentImage: C:\AtomicRedTeam\atomics\T1055\bin\x64\EtwpCreateEtwThread.exe
ParentCommandLine: ""C:\AtomicRedTeam\atomics\T1055\bin\x64\EtwpCreateEtwThread.exe"" -debug
ParentUser: SOC\Administrator""",3,wazuh,1
2025-12-02 18:05:55.908000+00:00,SocWinEP,13,C:\\Windows\\System32\\svchost.exe,,\\REGISTRY\\A\\{88406cf8-9081-fff1-d219-080b5a4032cc}\\Root\\InventoryApplicationFile\\uuidfromstringa.|5687b453e7c07b\\LowerCaseLongPath,"""Registry value set:
RuleName: InvDB-Path
EventType: SetValue
UtcTime: 2025-12-02 18:05:57.195
ProcessGuid: {8206e0bc-6168-6913-3d00-000000000f00}
ProcessId: 2644
Image: C:\Windows\System32\svchost.exe
TargetObject: \REGISTRY\A\{88406cf8-9081-fff1-d219-080b5a4032cc}\Root\InventoryApplicationFile\uuidfromstringa.|5687b453e7c07b\LowerCaseLongPath
Details: c:\atomicredteam\atomics\t1055\bin\x64\uuidfromstringa.exe
User: NT AUTHORITY\SYSTEM""",3,wazuh,1
2025-12-02 18:05:55.925000+00:00,SocWinEP,13,C:\\Windows\\System32\\svchost.exe,,\\REGISTRY\\A\\{88406cf8-9081-fff1-d219-080b5a4032cc}\\Root\\InventoryApplicationFile\\uuidfromstringa.|5687b453e7c07b\\Publisher,"""Registry value set:
RuleName: InvDB-Pub
EventType: SetValue
UtcTime: 2025-12-02 18:05:57.195
ProcessGuid: {8206e0bc-6168-6913-3d00-000000000f00}
ProcessId: 2644
Image: C:\Windows\System32\svchost.exe
TargetObject: \REGISTRY\A\{88406cf8-9081-fff1-d219-080b5a4032cc}\Root\InventoryApplicationFile\uuidfromstringa.|5687b453e7c07b\Publisher
Details: (Empty)
User: NT AUTHORITY\SYSTEM""",3,wazuh,1
2025-12-02 18:05:55.943000+00:00,SocWinEP,13,C:\\Windows\\System32\\svchost.exe,,\\REGISTRY\\A\\{88406cf8-9081-fff1-d219-080b5a4032cc}\\Root\\InventoryApplicationFile\\uuidfromstringa.|5687b453e7c07b\\LinkDate,"""Registry value set:
RuleName: InvDB-CompileTimeClaim
EventType: SetValue
UtcTime: 2025-12-02 18:05:57.195
ProcessGuid: {8206e0bc-6168-6913-3d00-000000000f00}
ProcessId: 2644
Image: C:\Windows\System32\svchost.exe
TargetObject: \REGISTRY\A\{88406cf8-9081-fff1-d219-080b5a4032cc}\Root\InventoryApplicationFile\uuidfromstringa.|5687b453e7c07b\LinkDate
Details: 01/01/1970 00:00:00
User: NT AUTHORITY\SYSTEM""",3,wazuh,1
2025-12-02 18:05:55.969000+00:00,SocWinEP,13,C:\\Windows\\System32\\svchost.exe,,\\REGISTRY\\A\\{88406cf8-9081-fff1-d219-080b5a4032cc}\\Root\\InventoryApplicationFile\\uuidfromstringa.|5687b453e7c07b\\BinProductVersion,"""Registry value set:
RuleName: InvDB-Ver
EventType: SetValue
UtcTime: 2025-12-02 18:05:57.195
ProcessGuid: {8206e0bc-6168-6913-3d00-000000000f00}
ProcessId: 2644
Image: C:\Windows\System32\svchost.exe
TargetObject: \REGISTRY\A\{88406cf8-9081-fff1-d219-080b5a4032cc}\Root\InventoryApplicationFile\uuidfromstringa.|5687b453e7c07b\BinProductVersion
Details: (Empty)
User: NT AUTHORITY\SYSTEM""",3,wazuh,1
2025-12-02 18:05:55.969000+00:00,SocWinEP,13,C:\\Windows\\System32\\svchost.exe,,\\REGISTRY\\A\\{88406cf8-9081-fff1-d219-080b5a4032cc}\\Root\\InventoryApplicationFile\\etwpcreateetwthr|1f62f9c64cc909a1\\LowerCaseLongPath,"""Registry value set:
RuleName: InvDB-Path
EventType: SetValue
UtcTime: 2025-12-02 18:05:57.492
ProcessGuid: {8206e0bc-6168-6913-3d00-000000000f00}
ProcessId: 2644
Image: C:\Windows\System32\svchost.exe
TargetObject: \REGISTRY\A\{88406cf8-9081-fff1-d219-080b5a4032cc}\Root\InventoryApplicationFile\etwpcreateetwthr|1f62f9c64cc909a1\LowerCaseLongPath
Details: c:\atomicredteam\atomics\t1055\bin\x64\etwpcreateetwthread.exe
User: NT AUTHORITY\SYSTEM""",3,wazuh,1
2025-12-02 18:05:55.985000+00:00,SocWinEP,13,C:\\Windows\\System32\\svchost.exe,,\\REGISTRY\\A\\{88406cf8-9081-fff1-d219-080b5a4032cc}\\Root\\InventoryApplicationFile\\etwpcreateetwthr|1f62f9c64cc909a1\\Publisher,"""Registry value set:
RuleName: InvDB-Pub
EventType: SetValue
UtcTime: 2025-12-02 18:05:57.492
ProcessGuid: {8206e0bc-6168-6913-3d00-000000000f00}
ProcessId: 2644
Image: C:\Windows\System32\svchost.exe
TargetObject: \REGISTRY\A\{88406cf8-9081-fff1-d219-080b5a4032cc}\Root\InventoryApplicationFile\etwpcreateetwthr|1f62f9c64cc909a1\Publisher
Details: (Empty)
User: NT AUTHORITY\SYSTEM""",3,wazuh,1
2025-12-02 18:05:56+00:00,SocWinEP,13,C:\\Windows\\System32\\svchost.exe,,\\REGISTRY\\A\\{88406cf8-9081-fff1-d219-080b5a4032cc}\\Root\\InventoryApplicationFile\\etwpcreateetwthr|1f62f9c64cc909a1\\LinkDate,"""Registry value set:
RuleName: InvDB-CompileTimeClaim
EventType: SetValue
UtcTime: 2025-12-02 18:05:57.492
ProcessGuid: {8206e0bc-6168-6913-3d00-000000000f00}
ProcessId: 2644
Image: C:\Windows\System32\svchost.exe
TargetObject: \REGISTRY\A\{88406cf8-9081-fff1-d219-080b5a4032cc}\Root\InventoryApplicationFile\etwpcreateetwthr|1f62f9c64cc909a1\LinkDate
Details: 01/01/1970 00:00:00
User: NT AUTHORITY\SYSTEM""",3,wazuh,1
2025-12-02 18:05:56.016000+00:00,SocWinEP,13,C:\\Windows\\System32\\svchost.exe,,\\REGISTRY\\A\\{88406cf8-9081-fff1-d219-080b5a4032cc}\\Root\\InventoryApplicationFile\\etwpcreateetwthr|1f62f9c64cc909a1\\BinProductVersion,"""Registry value set:
RuleName: InvDB-Ver
EventType: SetValue
UtcTime: 2025-12-02 18:05:57.492
ProcessGuid: {8206e0bc-6168-6913-3d00-000000000f00}
ProcessId: 2644
Image: C:\Windows\System32\svchost.exe
TargetObject: \REGISTRY\A\{88406cf8-9081-fff1-d219-080b5a4032cc}\Root\InventoryApplicationFile\etwpcreateetwthr|1f62f9c64cc909a1\BinProductVersion
Details: (Empty)
User: NT AUTHORITY\SYSTEM""",3,wazuh,1
2025-12-02 18:05:57.814000+00:00,SocWinEP,4688,,,,"""A new process has been created.

Creator Subject:
	Security ID:		S-1-5-21-3631167090-248966842-2655285490-500
	Account Name:		Administrator
	Account Domain:		SOC
	Logon ID:		0x1E6F2F3

Target Subject:
	Security ID:		S-1-0-0
	Account Name:		-
	Account Domain:		-
	Logon ID:		0x0

Process Information:
	New Process ID:		0x2e94
	New Process Name:	C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe
	Token Elevation Type:	%%1936
	Mandatory Label:		S-1-16-12288
	Creator Process ID:	0x2178
	Creator Process Name:	C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe
	Process Command Line:	

Token Elevation Type indicates the type of token that was assigned to the new process in accordance with User Account Control policy.

Type 1 is a full token with no privileges removed or groups disabled.  A full token is only used if User Account Control is disabled or if the user is the built-in Administrator account or a service account.

Type 2 is an elevated token with no privileges removed or groups disabled.  An elevated token is used when User Account Control is enabled and the user chooses to start the program using Run as administrator.  An elevated token is also used when an application is configured to always require administrative privilege or to always require maximum privilege, and the user is a member of the Administrators group.

Type 3 is a limited token with administrative privileges removed and administrative groups disabled.  The limited token is used when User Account Control is enabled, the application does not require administrative privilege, and the user does not choose to start the program using Run as administrator.""",3,wazuh,1
2025-12-02 18:05:57.829000+00:00,SocWinEP,4688,,,,"""A new process has been created.

Creator Subject:
	Security ID:		S-1-5-21-3631167090-248966842-2655285490-500
	Account Name:		Administrator
	Account Domain:		SOC
	Logon ID:		0x1E6F2F3

Target Subject:
	Security ID:		S-1-0-0
	Account Name:		-
	Account Domain:		-
	Logon ID:		0x0

Process Information:
	New Process ID:		0x1564
	New Process Name:	C:\Windows\System32\conhost.exe
	Token Elevation Type:	%%1936
	Mandatory Label:		S-1-16-12288
	Creator Process ID:	0x2e94
	Creator Process Name:	C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe
	Process Command Line:	

Token Elevation Type indicates the type of token that was assigned to the new process in accordance with User Account Control policy.

Type 1 is a full token with no privileges removed or groups disabled.  A full token is only used if User Account Control is disabled or if the user is the built-in Administrator account or a service account.

Type 2 is an elevated token with no privileges removed or groups disabled.  An elevated token is used when User Account Control is enabled and the user chooses to start the program using Run as administrator.  An elevated token is also used when an application is configured to always require administrative privilege or to always require maximum privilege, and the user is a member of the Administrators group.

Type 3 is a limited token with administrative privileges removed and administrative groups disabled.  The limited token is used when User Account Control is enabled, the application does not require administrative privilege, and the user does not choose to start the program using Run as administrator.""",3,wazuh,1
2025-12-02 18:05:57.876000+00:00,SocWinEP,4688,,,,"""A new process has been created.

Creator Subject:
	Security ID:		S-1-5-21-3631167090-248966842-2655285490-500
	Account Name:		Administrator
	Account Domain:		SOC
	Logon ID:		0x1E6F2F3

Target Subject:
	Security ID:		S-1-0-0
	Account Name:		-
	Account Domain:		-
	Logon ID:		0x0

Process Information:
	New Process ID:		0x2bc0
	New Process Name:	C:\Windows\System32\WerFault.exe
	Token Elevation Type:	%%1936
	Mandatory Label:		S-1-16-12288
	Creator Process ID:	0x2e94
	Creator Process Name:	C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe
	Process Command Line:	

Token Elevation Type indicates the type of token that was assigned to the new process in accordance with User Account Control policy.

Type 1 is a full token with no privileges removed or groups disabled.  A full token is only used if User Account Control is disabled or if the user is the built-in Administrator account or a service account.

Type 2 is an elevated token with no privileges removed or groups disabled.  An elevated token is used when User Account Control is enabled and the user chooses to start the program using Run as administrator.  An elevated token is also used when an application is configured to always require administrative privilege or to always require maximum privilege, and the user is a member of the Administrators group.

Type 3 is a limited token with administrative privileges removed and administrative groups disabled.  The limited token is used when User Account Control is enabled, the application does not require administrative privilege, and the user does not choose to start the program using Run as administrator.""",3,wazuh,1
2025-12-02 18:05:57.891000+00:00,SocWinEP,4688,,,,"""A new process has been created.

Creator Subject:
	Security ID:		S-1-5-21-3631167090-248966842-2655285490-500
	Account Name:		Administrator
	Account Domain:		SOC
	Logon ID:		0x1E6F2F3

Target Subject:
	Security ID:		S-1-0-0
	Account Name:		-
	Account Domain:		-
	Logon ID:		0x0

Process Information:
	New Process ID:		0x1ef8
	New Process Name:	C:\AtomicRedTeam\atomics\T1055\bin\x64\RtlCreateUserThread.exe
	Token Elevation Type:	%%1936
	Mandatory Label:		S-1-16-12288
	Creator Process ID:	0x2e94
	Creator Process Name:	C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe
	Process Command Line:	

Token Elevation Type indicates the type of token that was assigned to the new process in accordance with User Account Control policy.

Type 1 is a full token with no privileges removed or groups disabled.  A full token is only used if User Account Control is disabled or if the user is the built-in Administrator account or a service account.

Type 2 is an elevated token with no privileges removed or groups disabled.  An elevated token is used when User Account Control is enabled and the user chooses to start the program using Run as administrator.  An elevated token is also used when an application is configured to always require administrative privilege or to always require maximum privilege, and the user is a member of the Administrators group.

Type 3 is a limited token with administrative privileges removed and administrative groups disabled.  The limited token is used when User Account Control is enabled, the application does not require administrative privilege, and the user does not choose to start the program using Run as administrator.""",3,wazuh,1
2025-12-02 18:05:57.954000+00:00,SocWinEP,4688,,,,"""A new process has been created.

Creator Subject:
	Security ID:		S-1-5-21-3631167090-248966842-2655285490-500
	Account Name:		Administrator
	Account Domain:		SOC
	Logon ID:		0x1E6F2F3

Target Subject:
	Security ID:		S-1-0-0
	Account Name:		-
	Account Domain:		-
	Logon ID:		0x0

Process Information:
	New Process ID:		0x1f84
	New Process Name:	C:\Windows\System32\conhost.exe
	Token Elevation Type:	%%1936
	Mandatory Label:		S-1-16-12288
	Creator Process ID:	0x5d0
	Creator Process Name:	C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe
	Process Command Line:	

Token Elevation Type indicates the type of token that was assigned to the new process in accordance with User Account Control policy.

Type 1 is a full token with no privileges removed or groups disabled.  A full token is only used if User Account Control is disabled or if the user is the built-in Administrator account or a service account.

Type 2 is an elevated token with no privileges removed or groups disabled.  An elevated token is used when User Account Control is enabled and the user chooses to start the program using Run as administrator.  An elevated token is also used when an application is configured to always require administrative privilege or to always require maximum privilege, and the user is a member of the Administrators group.

Type 3 is a limited token with administrative privileges removed and administrative groups disabled.  The limited token is used when User Account Control is enabled, the application does not require administrative privilege, and the user does not choose to start the program using Run as administrator.""",3,wazuh,1
2025-12-02 18:05:57.954000+00:00,SocWinEP,4688,,,,"""A new process has been created.

Creator Subject:
	Security ID:		S-1-5-21-3631167090-248966842-2655285490-500
	Account Name:		Administrator
	Account Domain:		SOC
	Logon ID:		0x1E6F2F3

Target Subject:
	Security ID:		S-1-0-0
	Account Name:		-
	Account Domain:		-
	Logon ID:		0x0

Process Information:
	New Process ID:		0x5d0
	New Process Name:	C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe
	Token Elevation Type:	%%1936
	Mandatory Label:		S-1-16-12288
	Creator Process ID:	0x2178
	Creator Process Name:	C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe
	Process Command Line:	

Token Elevation Type indicates the type of token that was assigned to the new process in accordance with User Account Control policy.

Type 1 is a full token with no privileges removed or groups disabled.  A full token is only used if User Account Control is disabled or if the user is the built-in Administrator account or a service account.

Type 2 is an elevated token with no privileges removed or groups disabled.  An elevated token is used when User Account Control is enabled and the user chooses to start the program using Run as administrator.  An elevated token is also used when an application is configured to always require administrative privilege or to always require maximum privilege, and the user is a member of the Administrators group.

Type 3 is a limited token with administrative privileges removed and administrative groups disabled.  The limited token is used when User Account Control is enabled, the application does not require administrative privilege, and the user does not choose to start the program using Run as administrator.""",3,wazuh,1
2025-12-02 18:05:57.985000+00:00,SocWinEP,4688,,,,"""A new process has been created.

Creator Subject:
	Security ID:		S-1-5-21-3631167090-248966842-2655285490-500
	Account Name:		Administrator
	Account Domain:		SOC
	Logon ID:		0x1E6F2F3

Target Subject:
	Security ID:		S-1-0-0
	Account Name:		-
	Account Domain:		-
	Logon ID:		0x0

Process Information:
	New Process ID:		0xd94
	New Process Name:	C:\Windows\System32\WerFault.exe
	Token Elevation Type:	%%1936
	Mandatory Label:		S-1-16-12288
	Creator Process ID:	0x5d0
	Creator Process Name:	C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe
	Process Command Line:	

Token Elevation Type indicates the type of token that was assigned to the new process in accordance with User Account Control policy.

Type 1 is a full token with no privileges removed or groups disabled.  A full token is only used if User Account Control is disabled or if the user is the built-in Administrator account or a service account.

Type 2 is an elevated token with no privileges removed or groups disabled.  An elevated token is used when User Account Control is enabled and the user chooses to start the program using Run as administrator.  An elevated token is also used when an application is configured to always require administrative privilege or to always require maximum privilege, and the user is a member of the Administrators group.

Type 3 is a limited token with administrative privileges removed and administrative groups disabled.  The limited token is used when User Account Control is enabled, the application does not require administrative privilege, and the user does not choose to start the program using Run as administrator.""",3,wazuh,1
2025-12-02 18:05:58.001000+00:00,SocWinEP,4688,,,,"""A new process has been created.

Creator Subject:
	Security ID:		S-1-5-21-3631167090-248966842-2655285490-500
	Account Name:		Administrator
	Account Domain:		SOC
	Logon ID:		0x1E6F2F3

Target Subject:
	Security ID:		S-1-0-0
	Account Name:		-
	Account Domain:		-
	Logon ID:		0x0

Process Information:
	New Process ID:		0xd7c
	New Process Name:	C:\AtomicRedTeam\atomics\T1055\bin\x64\CreateRemoteThread.exe
	Token Elevation Type:	%%1936
	Mandatory Label:		S-1-16-12288
	Creator Process ID:	0x5d0
	Creator Process Name:	C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe
	Process Command Line:	

Token Elevation Type indicates the type of token that was assigned to the new process in accordance with User Account Control policy.

Type 1 is a full token with no privileges removed or groups disabled.  A full token is only used if User Account Control is disabled or if the user is the built-in Administrator account or a service account.

Type 2 is an elevated token with no privileges removed or groups disabled.  An elevated token is used when User Account Control is enabled and the user chooses to start the program using Run as administrator.  An elevated token is also used when an application is configured to always require administrative privilege or to always require maximum privilege, and the user is a member of the Administrators group.

Type 3 is a limited token with administrative privileges removed and administrative groups disabled.  The limited token is used when User Account Control is enabled, the application does not require administrative privilege, and the user does not choose to start the program using Run as administrator.""",3,wazuh,1
2025-12-02 18:05:58.048000+00:00,SocWinEP,4688,,,,"""A new process has been created.

Creator Subject:
	Security ID:		S-1-5-21-3631167090-248966842-2655285490-500
	Account Name:		Administrator
	Account Domain:		SOC
	Logon ID:		0x1E6F2F3

Target Subject:
	Security ID:		S-1-0-0
	Account Name:		-
	Account Domain:		-
	Logon ID:		0x0

Process Information:
	New Process ID:		0x23e8
	New Process Name:	C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe
	Token Elevation Type:	%%1936
	Mandatory Label:		S-1-16-12288
	Creator Process ID:	0x2178
	Creator Process Name:	C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe
	Process Command Line:	

Token Elevation Type indicates the type of token that was assigned to the new process in accordance with User Account Control policy.

Type 1 is a full token with no privileges removed or groups disabled.  A full token is only used if User Account Control is disabled or if the user is the built-in Administrator account or a service account.

Type 2 is an elevated token with no privileges removed or groups disabled.  An elevated token is used when User Account Control is enabled and the user chooses to start the program using Run as administrator.  An elevated token is also used when an application is configured to always require administrative privilege or to always require maximum privilege, and the user is a member of the Administrators group.

Type 3 is a limited token with administrative privileges removed and administrative groups disabled.  The limited token is used when User Account Control is enabled, the application does not require administrative privilege, and the user does not choose to start the program using Run as administrator.""",3,wazuh,1
